dista [mm],"L(Current1,Current1) [uH]","L(Current3,Current1) [uH]","L(Current3,Current3) [uH]","CplCoef(Current1,Current3) []",Data_Type
97.38973897,109.5457754,26.13934512,107.2366535,0.241012725,
97.40974097,109.5435081,26.13182901,107.2362124,0.240946732,
97.42974297,109.5412497,26.12431474,107.2357694,0.240880757,
97.44974497,109.5390004,26.11680228,107.2353247,0.2408148,
97.46974697,109.5367602,26.10929164,107.2348782,0.240748861,
97.48974897,109.5345291,26.10178281,107.2344299,0.240682941,
97.50975098,109.5323072,26.09427576,107.2339798,0.240617039,
97.52975298,109.5300945,26.0867705,107.2335278,0.240551154,
97.54975498,109.527891,26.07926702,107.233074,0.240485288,
97.56975698,109.5256968,26.0717653,107.2326183,0.240419439,
97.58975898,109.5235118,26.06426533,107.2321608,0.240353609,
97.60976098,109.5213363,26.05676711,107.2317014,0.240287796,
97.62976298,109.51917,26.04927063,107.2312402,0.240222001,
97.64976498,109.5170133,26.04177587,107.230777,0.240156224,
97.66976698,109.5148659,26.03428283,107.2303119,0.240090464,
97.68976898,109.5127281,26.0267915,107.2298449,0.240024722,
97.70977098,109.5105998,26.01930187,107.229376,0.239958997,
97.72977298,109.508481,26.01181393,107.2289051,0.23989329,
97.74977498,109.5063719,26.00432766,107.2284323,0.2398276,
97.76977698,109.5042724,25.99684307,107.2279575,0.239761927,
97.78977898,109.5021825,25.98936013,107.2274807,0.239696272,
97.80978098,109.5001024,25.98187885,107.2270019,0.239630634,
97.82978298,109.498032,25.97439921,107.2265212,0.239565013,
97.84978498,109.4959714,25.96692119,107.2260384,0.239499409,
97.86978698,109.4939207,25.9594448,107.2255536,0.239433823,
97.88978898,109.4918798,25.95197003,107.2250668,0.239368253,
97.90979098,109.4898488,25.94449686,107.224578,0.2393027,
97.92979298,109.4878277,25.93702528,107.224087,0.239237164,
97.94979498,109.4858166,25.92955528,107.2235941,0.239171645,
97.96979698,109.4838155,25.92208686,107.223099,0.239106143,
97.98979898,109.4818245,25.91462,107.2226018,0.239040657,
98.00980098,109.4798435,25.9071547,107.2221026,0.238975188,
98.02980298,109.4778727,25.89969095,107.2216012,0.238909736,
98.04980498,109.475912,25.89222873,107.2210977,0.2388443,
98.06980698,109.4739615,25.88476803,107.2205921,0.238778881,
98.08980898,109.4720213,25.87730886,107.2200844,0.238713478,
98.10981098,109.4700913,25.86985119,107.2195744,0.238648091,
98.12981298,109.4681716,25.86239502,107.2190624,0.238582721,
98.14981498,109.4662622,25.85494034,107.2185481,0.238517367,
98.16981698,109.4643633,25.84748714,107.2180316,0.238452029,
98.18981898,109.4624747,25.84003541,107.217513,0.238386707,
98.20982098,109.4605967,25.83258514,107.2169921,0.238321401,
98.22982298,109.458729,25.82513632,107.216469,0.238256112,
98.24982498,109.456872,25.81768894,107.2159437,0.238190838,
98.26982698,109.4550255,25.810243,107.2154161,0.23812558,
98.28982898,109.4531896,25.80279847,107.2148863,0.238060338,
98.30983098,109.4513643,25.79535536,107.2143542,0.237995112,
98.32983298,109.4495497,25.78791365,107.2138198,0.237929902,
98.34983498,109.4477458,25.78047333,107.2132831,0.237864707,
98.36983698,109.4459527,25.7730344,107.2127441,0.237799528,
98.38983898,109.4441703,25.76559684,107.2122028,0.237734364,
98.40984098,109.4423988,25.75816065,107.2116592,0.237669216,
98.42984298,109.4406381,25.75072581,107.2111132,0.237604083,
98.44984498,109.4388884,25.74329232,107.2105649,0.237538966,
98.46984698,109.4371495,25.73586017,107.2100143,0.237473864,
98.48984898,109.4354217,25.72842934,107.2094612,0.237408777,
98.50985099,109.4337048,25.72099983,107.2089058,0.237343706,
98.52985299,109.431999,25.71357162,107.208348,0.237278649,
98.54985499,109.4303043,25.70614472,107.2077878,0.237213608,
98.56985699,109.4286207,25.6987191,107.2072251,0.237148582,
98.58985899,109.4269483,25.69129477,107.2066601,0.237083571,
98.60986099,109.425287,25.6838717,107.2060925,0.237018575,
98.62986299,109.423637,25.67644989,107.2055226,0.236953593,
98.64986499,109.4219982,25.66902933,107.2049502,0.236888627,
98.66986699,109.4203708,25.66161002,107.2043753,0.236823675,
98.68986899,109.4187547,25.65419194,107.2037979,0.236758738,
98.70987099,109.41715,25.64677507,107.2032181,0.236693815,
98.72987299,109.4155567,25.63935942,107.2026357,0.236628907,
98.74987499,109.4139748,25.63194498,107.2020508,0.236564014,
98.76987699,109.4124044,25.62453172,107.2014634,0.236499135,
98.78987899,109.4108456,25.61711966,107.2008734,0.23643427,
98.80988099,109.4092983,25.60970876,107.2002809,0.23636942,
98.82988299,109.4077626,25.60229903,107.1996858,0.236304584,
98.84988499,109.4062386,25.59489046,107.1990882,0.236239762,
98.86988699,109.4047262,25.58748303,107.1984879,0.236174955,
98.88988899,109.4032256,25.58007674,107.1978851,0.236110161,
98.90989099,109.4017367,25.57267157,107.1972797,0.236045382,
98.92989299,109.4002596,25.56526752,107.1966716,0.235980617,
98.94989499,109.3987943,25.55786458,107.1960609,0.235915866,
98.96989699,109.3973408,25.55046274,107.1954476,0.235851128,
98.98989899,109.3958993,25.54306199,107.1948316,0.235786404,
99.00990099,109.3944697,25.53566232,107.1942129,0.235721695,
99.02990299,109.3930521,25.52826371,107.1935916,0.235656998,
99.04990499,109.3916465,25.52086617,107.1929676,0.235592316,
99.06990699,109.3902529,25.51346967,107.1923409,0.235527647,
99.08990899,109.3888714,25.50607422,107.1917114,0.235462992,
99.10991099,109.387502,25.4986798,107.1910793,0.23539835,
99.12991299,109.3861448,25.4912864,107.1904444,0.235333722,
99.14991499,109.3847998,25.48389401,107.1898068,0.235269106,
99.16991699,109.383467,25.47650263,107.1891664,0.235204505,
99.18991899,109.3821465,25.46911224,107.1885233,0.235139916,
99.20992099,109.3808382,25.46172283,107.1878774,0.235075341,
99.22992299,109.3795424,25.4543344,107.1872287,0.235010779,
99.24992499,109.3782589,25.44694694,107.1865772,0.23494623,
99.26992699,109.3769878,25.43956042,107.1859228,0.234881694,
99.28992899,109.3757291,25.43217486,107.1852657,0.234817171,
99.30993099,109.374483,25.42479023,107.1846057,0.234752661,
99.32993299,109.3732494,25.41740653,107.1839429,0.234688164,
99.34993499,109.3720283,25.41002374,107.1832772,0.234623679,
99.36993699,109.3708199,25.40264186,107.1826087,0.234559207,
99.38993899,109.3696241,25.39526088,107.1819372,0.234494748,
99.40994099,109.3684409,25.38788079,107.1812629,0.234430302,
99.42994299,109.3672705,25.38050158,107.1805857,0.234365868,
99.44994499,109.3661128,25.37312324,107.1799056,0.234301447,
99.46994699,109.3649679,25.36574576,107.1792225,0.234237038,
99.48994899,109.3638359,25.35836913,107.1785365,0.234172642,
99.509951,109.3627166,25.35099334,107.1778476,0.234108258,
99.529953,109.3616103,25.34361838,107.1771557,0.234043886,
99.549955,109.360517,25.33624424,107.1764608,0.233979526,
99.569957,109.3594365,25.32887092,107.175763,0.233915179,
99.589959,109.3583691,25.3214984,107.1750621,0.233850843,
99.609961,109.3573148,25.31412667,107.1743583,0.23378652,
99.629963,109.3562735,25.30675572,107.1736514,0.233722209,
99.649965,109.3552454,25.29938555,107.1729415,0.23365791,
99.669967,109.3542304,25.29201615,107.1722286,0.233593622,
99.689969,109.3532286,25.2846475,107.1715126,0.233529347,
99.709971,109.35224,25.2772796,107.1707936,0.233465083,
99.729973,109.3512647,25.26991243,107.1700715,0.233400831,
99.749975,109.3503027,25.26254599,107.1693463,0.23333659,
99.769977,109.349354,25.25518027,107.1686181,0.233272361,
99.789979,109.3484187,25.24781525,107.1678867,0.233208144,
99.809981,109.3474969,25.24045093,107.1671522,0.233143938,
99.829983,109.3465885,25.2330873,107.1664145,0.233079743,
99.849985,109.3456935,25.22572435,107.1656738,0.23301556,
99.869987,109.3448121,25.21836207,107.1649299,0.232951389,
99.889989,109.3439443,25.21100045,107.1641828,0.232887228,
99.909991,109.3430901,25.20363948,107.1634325,0.232823079,
99.929993,109.3422495,25.19627916,107.1626791,0.232758941,
99.949995,109.3414226,25.18891946,107.1619225,0.232694813,
99.969997,109.3406093,25.18156038,107.1611626,0.232630697,
99.989999,109.3398099,25.17420192,107.1603996,0.232566592,
100.010001,109.3390227,25.16684393,107.159629,0.232502498,
100.030003,109.3382392,25.15948564,107.1588251,0.232438413,
100.050005,109.3374577,25.15212692,107.1579837,0.232374337,
100.070007,109.3366784,25.14476779,107.1571049,0.232310271,
100.090009,109.3359012,25.13740826,107.1561891,0.232246215,
100.110011,109.335126,25.13004835,107.1552361,0.232182168,
100.130013,109.334353,25.12268808,107.1542464,0.23211813,
100.150015,109.333582,25.11532745,107.1532199,0.232054102,
100.170017,109.3328132,25.10796649,107.1521569,0.231990084,
100.190019,109.3320464,25.10060519,107.1510575,0.231926076,
100.210021,109.3312817,25.09324359,107.1499219,0.231862077,
100.230023,109.3305191,25.08588169,107.1487502,0.231798088,
100.250025,109.3297585,25.07851951,107.1475426,0.231734109,
100.270027,109.329,25.07115706,107.1462993,0.23167014,
100.290029,109.3282435,25.06379435,107.1450203,0.231606181,
100.310031,109.3274891,25.0564314,107.1437059,0.231542232,
100.330033,109.3267367,25.04906823,107.1423563,0.231478293,
100.350035,109.3259864,25.04170484,107.1409715,0.231414364,
100.370037,109.3252381,25.03434126,107.1395517,0.231350446,
100.390039,109.3244919,25.02697749,107.1380971,0.231286537,
100.410041,109.3237477,25.01961355,107.1366079,0.231222639,
100.430043,109.3230055,25.01224946,107.1350841,0.231158752,
100.450045,109.3222653,25.00488522,107.133526,0.231094874,
100.470047,109.3215271,24.99752086,107.1319337,0.231031007,
100.490049,109.3207909,24.99015638,107.1303074,0.230967151,
100.510051,109.3200567,24.9827918,107.1286473,0.230903305,
100.530053,109.3193246,24.97542713,107.1269534,0.230839469,
100.550055,109.3185944,24.9680624,107.1252259,0.230775645,
100.570057,109.3178662,24.96069761,107.1234651,0.230711831,
100.590059,109.31714,24.95333277,107.121671,0.230648027,
100.610061,109.3164157,24.9459679,107.1198438,0.230584235,
100.630063,109.3156934,24.93860302,107.1179837,0.230520453,
100.650065,109.3149731,24.93123814,107.1160908,0.230456682,
100.670067,109.3142548,24.92387327,107.1141653,0.230392922,
100.690069,109.3135384,24.91650843,107.1122074,0.230329173,
100.710071,109.312824,24.90914363,107.1102171,0.230265435,
100.730073,109.3121115,24.90177888,107.1081947,0.230201708,
100.750075,109.311401,24.89441421,107.1061403,0.230137993,
100.770077,109.3106924,24.88704962,107.1040541,0.230074288,
100.790079,109.3099857,24.87968512,107.1019362,0.230010595,
100.810081,109.309281,24.87232074,107.0997868,0.229946913,
100.830083,109.3085781,24.86495648,107.097606,0.229883242,
100.850085,109.3078772,24.85759236,107.0953941,0.229819583,
100.870087,109.3071782,24.8502284,107.0931511,0.229755935,
100.890089,109.3064812,24.8428646,107.0908772,0.229692299,
100.910091,109.305786,24.83550098,107.0885725,0.229628674,
100.930093,109.3050927,24.82813757,107.0862373,0.22956506,
100.950095,109.3044013,24.82077436,107.0838717,0.229501459,
100.970097,109.3037118,24.81341137,107.0814758,0.229437869,
100.990099,109.3030242,24.80604863,107.0790498,0.229374291,
101.010101,109.3023385,24.79868614,107.0765939,0.229310724,
101.030103,109.3016546,24.79132391,107.0741082,0.229247169,
101.050105,109.3009726,24.78396196,107.0715928,0.229183627,
101.070107,109.3002925,24.77660031,107.069048,0.229120096,
101.090109,109.2996142,24.76923897,107.0664738,0.229056577,
101.110111,109.2989378,24.76187795,107.0638705,0.22899307,
101.130113,109.2982632,24.75451727,107.0612382,0.228929575,
101.150115,109.2975905,24.74715694,107.058577,0.228866093,
101.170117,109.2969196,24.73979697,107.0558872,0.228802622,
101.190119,109.2962506,24.73243739,107.0531688,0.228739164,
101.210121,109.2955834,24.72507819,107.050422,0.228675718,
101.230123,109.294918,24.71771941,107.0476471,0.228612285,
101.250125,109.2942544,24.71036104,107.044844,0.228548863,
101.270127,109.2935926,24.70300311,107.0420131,0.228485454,
101.290129,109.2929327,24.69564564,107.0391544,0.228422058,
101.310131,109.2922745,24.68828862,107.0362681,0.228358674,
101.330133,109.2916182,24.68093208,107.0333544,0.228295303,
101.350135,109.2909636,24.67357604,107.0304134,0.228231945,
101.370137,109.2903109,24.6662205,107.0274453,0.228168599,
101.390139,109.2896599,24.65886548,107.0244502,0.228105265,
101.410141,109.2890107,24.65151099,107.0214283,0.228041945,
101.430143,109.2883633,24.64415706,107.0183798,0.227978637,
101.450145,109.2877176,24.63680368,107.0153047,0.227915343,
101.470147,109.2870737,24.62945089,107.0122034,0.227852061,
101.490149,109.2864316,24.62209868,107.0090758,0.227788792,
101.510151,109.2857912,24.61474708,107.0059223,0.227725536,
101.530153,109.2851526,24.60739609,107.0027429,0.227662294,
101.550155,109.2845157,24.60004574,106.9995377,0.227599064,
101.570157,109.2838806,24.59269604,106.9963071,0.227535848,
101.590159,109.2832472,24.585347,106.993051,0.227472645,
101.610161,109.2826156,24.57799863,106.9897697,0.227409455,
101.630163,109.2819856,24.57065095,106.9864633,0.227346278,
101.650165,109.2813574,24.56330398,106.983132,0.227283115,
101.670167,109.2807309,24.55595772,106.9797759,0.227219965,
101.690169,109.2801061,24.54861219,106.9763953,0.227156829,
101.710171,109.279483,24.54126741,106.9729901,0.227093706,
101.730173,109.2788617,24.53392339,106.9695607,0.227030597,
101.750175,109.278242,24.52658014,106.9661071,0.226967502,
101.770177,109.277624,24.51923768,106.9626296,0.22690442,
101.790179,109.2770077,24.51189603,106.9591283,0.226841352,
101.810181,109.2763931,24.50455518,106.9556032,0.226778297,
101.830183,109.2757801,24.49721517,106.9520547,0.226715257,
101.850185,109.2751688,24.48987601,106.9484828,0.22665223,
101.870187,109.2745592,24.4825377,106.9448877,0.226589217,
101.890189,109.2739513,24.47520026,106.9412696,0.226526218,
101.910191,109.273345,24.46786371,106.9376286,0.226463234,
101.930193,109.2727404,24.46052806,106.9339649,0.226400263,
101.950195,109.2721374,24.45319333,106.9302786,0.226337307,
101.970197,109.2715361,24.44585952,106.9265699,0.226274364,
101.990199,109.2709364,24.43852666,106.922839,0.226211436,
102.010201,109.2703383,24.43119475,106.9190859,0.226148522,
102.030203,109.2697418,24.42386381,106.915311,0.226085623,
102.050205,109.269147,24.41653386,106.9115142,0.226022738,
102.070207,109.2685538,24.40920491,106.9076958,0.225959867,
102.090209,109.2679622,24.40187697,106.903856,0.225897011,
102.110211,109.2673723,24.39455006,106.8999948,0.225834169,
102.130213,109.2667839,24.38722419,106.8961125,0.225771342,
102.150215,109.2661971,24.37989938,106.8922092,0.225708529,
102.170217,109.2656119,24.37257564,106.888285,0.225645732,
102.190219,109.2650283,24.36525297,106.8843402,0.225582948,
102.210221,109.2644463,24.35793141,106.8803749,0.22552018,
102.230223,109.2638659,24.35061096,106.8763891,0.225457427,
102.250225,109.263287,24.34329164,106.8723832,0.225394688,
102.270227,109.2627097,24.33597345,106.8683572,0.225331964,
102.290229,109.262134,24.32865642,106.8643113,0.225269256,
102.310231,109.2615598,24.32134056,106.8602457,0.225206562,
102.330233,109.2609872,24.31402588,106.8561605,0.225143883,
102.350235,109.2604162,24.30671239,106.8520559,0.22508122,
102.370237,109.2598467,24.29940012,106.847932,0.225018571,
102.390239,109.2592787,24.29208907,106.843789,0.224955938,
102.410241,109.2587122,24.28477926,106.839627,0.224893321,
102.430243,109.2581473,24.2774707,106.8354462,0.224830718,
102.450245,109.2575839,24.27016341,106.8312468,0.224768131,
102.470247,109.2570221,24.2628574,106.8270289,0.224705559,
102.490249,109.2564617,24.25555269,106.8227927,0.224643003,
102.510251,109.2559029,24.24824928,106.8185383,0.224580462,
102.530253,109.2553455,24.2409472,106.8142659,0.224517937,
102.550255,109.2547897,24.23364645,106.8099757,0.224455428,
102.570257,109.2542354,24.22634706,106.8056677,0.224392934,
102.590259,109.2536825,24.21904903,106.8013422,0.224330456,
102.610261,109.2531312,24.21175238,106.7969994,0.224267994,
102.630263,109.2525813,24.20445713,106.7926392,0.224205547,
102.650265,109.2520329,24.19716328,106.7882621,0.224143117,
102.670267,109.2514859,24.18987086,106.783868,0.224080702,
102.690269,109.2509405,24.18257987,106.7794571,0.224018303,
102.710271,109.2503964,24.17529033,106.7750297,0.22395592,
102.730273,109.2498539,24.16800225,106.7705858,0.223893554,
102.750275,109.2493128,24.16071565,106.7661256,0.223831203,
102.770277,109.2487731,24.15343055,106.7616493,0.223768869,
102.790279,109.2482349,24.14614695,106.7571571,0.223706551,
102.810281,109.2476981,24.13886487,106.752649,0.223644249,
102.830283,109.2471628,24.13158433,106.7481252,0.223581964,
102.850285,109.2466289,24.12430533,106.743586,0.223519695,
102.870287,109.2460964,24.1170279,106.7390314,0.223457442,
102.890289,109.2455653,24.10975204,106.7344616,0.223395206,
102.910291,109.2450356,24.10247778,106.7298768,0.223332986,
102.930293,109.2445074,24.09520512,106.7252772,0.223270783,
102.950295,109.2439805,24.08793408,106.7206628,0.223208596,
102.970297,109.243455,24.08066467,106.7160338,0.223146427,
102.990299,109.242931,24.07339691,106.7113905,0.223084274,
103.010301,109.2424083,24.06613081,106.7067329,0.223022137,
103.030303,109.241887,24.05886638,106.7020612,0.222960018,
103.050305,109.2413671,24.05160365,106.6973756,0.222897915,
